9.992753852547155979e-01,5.099102227420006526e-07,1.954386515469161997e-05,1.454458197043820283e-06,4.208722853993794888e-07,6.807834837146225327e-06,3.293939539124797228e-05,1.538144853739776318e-09,5.985747328380590409e-06,3.392576226888289887e-07
2.388932287627703959e-04,1.535919960947419870e-06,5.395140278176267269e-04,2.133740396341703426e-05,7.360425539534799103e-06,2.147821923886918894e-06,8.561367776665829155e-01,1.577821170792381133e-12,4.292252139464491044e-03,1.779144042393711271e-11
2.127146956543049673e-10,2.088498467905279212e-06,7.189349187744459482e-08,3.378613992895073770e-06,5.451005858877452752e-03,6.825013672555927337e-08,1.933754732169532407e-10,9.137038925402164887e-06,1.952180542257930064e-06,9.993838794554303906e-01
9.733737318374184877e-01,5.902605958686918145e-06,6.246847042600100212e-07,1.929368968492224173e-06,3.353707648748067176e-07,3.134430123971163881e-05,1.904208939676339654e-07,4.442165130035945499e-08,2.263607961089223342e-03,3.060029018889374162e-07
1.282990287053613038e-10,9.987640915602622460e-01,1.173688730959305307e-07,1.610128532455195507e-06,1.547140990078123652e-09,3.100991919642140603e-07,4.763829997329978094e-06,9.392796476208988348e-09,1.747887884583813368e-03,2.398611766378092372e-04
1.597553795967703548e-06,9.499661048256796694e-06,1.054233780315069423e-10,1.038157917328218867e-03,8.676989647243911106e-06,9.461684613873084793e-01,1.691148680406947426e-06,3.551811217507261728e-07,8.349272364946409494e-03,3.663552543665262262e-11
7.067197758858907350e-10,9.180841369963372158e-07,5.011139799503146283e-06,3.432913513215097543e-07,7.959885234473534649e-04,7.802532492858298068e-11,1.646175835167245034e-07,4.442962170426258589e-06,1.139884240406502937e-05,9.998573500937065761e-01
8.173218554263025402e-10,9.785009450399319925e-10,6.265773870157497307e-05,6.018001339937218384e-03,4.244807354473283220e-14,1.285168552065975450e-06,6.526574987163168923e-11,9.999484467242236718e-01,3.358703576581191366e-08,2.204569594321213856e-09
1.885526885491571844e-05,2.360872594649374699e-09,1.855200826093525446e-04,9.961655684287471502e-01,1.624249608045826080e-07,2.447003798338533875e-05,6.680836404559149291e-06,1.794411182838316720e-09,7.818393559761830671e-05,1.981722648090002406e-09
9.438099439289059611e-12,4.446801806332528957e-07,1.021102887509625256e-06,1.098165490799129223e-05,9.999112451651397393e-01,7.734876466844852174e-10,3.679666805473354911e-06,1.411918886851628229e-04,2.017829471343607003e-04,1.126490780020401416e-04
5.556580276442923440e-04,6.846066823681104290e-07,4.190391590913400018e-09,2.410280046511583752e-04,3.570253801415019645e-03,4.227383466884863337e-09,7.893644460238174051e-07,3.489222577353282700e-02,4.348044695943864947e-04,6.599726592723395013e-01
2.250187650964900076e-06,5.158940417402586642e-08,1.344338765883610481e-03,1.360113873650622531e-11,4.195672928300494642e-05,5.616194625021035279e-04,9.996568447647086186e-01,6.078597700169369450e-15,7.874207563402657962e-08,2.325555505210028308e-09
7.879170655684560115e-08,9.922855945005340105e-05,5.716260858157580061e-08,3.044942028647676383e-06,5.215440822665503082e-05,1.447700425332279042e-12,9.995504560621890633e-01,9.704540879897404895e-07,1.816180808679217574e-10,8.909514053316127985e-06
1.108350711453136164e-09,8.781556626919560478e-07,3.468697509174469274e-11,1.130887188540031620e-08,6.109291962919185560e-04,9.965785251428039837e-01,3.047003268496739828e-07,2.730684493485882647e-08,4.408400233749769359e-04,1.011332434833894387e-07
1.404807249943951704e-11,1.111060162106264214e-05,1.405093407770240796e-07,9.844327571076189009e-07,9.999339605647282747e-01,7.393252549044154824e-10,8.817059718876435608e-06,2.989263273138699408e-04,1.662787372414728849e-06,1.410945476087156715e-04
9.999418880451153013e-01,1.311430130113619967e-08,9.955265204865805344e-04,4.793611736779850687e-07,7.911567734244987593e-07,3.818927766983574772e-06,1.127149803457068745e-05,5.924685923574286058e-09,3.883934466937616846e-05,1.964198757462743162e-09
3.342207693300330916e-05,1.885358685756047775e-06,1.606144248705546164e-07,4.515783054443781176e-07,5.738498256021902327e-08,2.869714321080503188e-12,2.949172929115844929e-09,9.999833221604305100e-01,1.465712729505868006e-09,2.122070186466226875e-06
2.229506518514468968e-10,9.752479347212743802e-10,7.550534420427898904e-06,1.524128742346217240e-04,9.995079724088251627e-01,9.643840285181509226e-07,7.210308628115262743e-07,6.225603481705104910e-09,7.368345071064188274e-04,7.247977435883155481e-05
9.989277660523947500e-01,5.916069777527530260e-08,1.945843214950617687e-03,6.504134729175355849e-05,1.360544363425603169e-06,4.837053931121994123e-08,2.686075682303671987e-06,8.482272172125687767e-09,7.167024662266514729e-06,3.243799889049618148e-08
1.229803215599113832e-08,9.561982477668761193e-01,7.407405691318828510e-12,5.549949449671103723e-04,3.158063281087498491e-06,2.007856688477357154e-06,1.362330786454090954e-05,2.571930188921514191e-08,4.677583718362170011e-03,1.494916754979927201e-06
5.710547067636051843e-08,3.562949584545428620e-08,1.854422371868232808e-08,9.999978936250443207e-01,2.614141822698875264e-08,4.150151218460654333e-05,3.393148879109659761e-13,4.785250363121435929e-06,2.185505067814581778e-06,3.315794502723553271e-03
1.884244388930321478e-10,9.997726573716153586e-01,9.084698381408335645e-14,1.840138450779186562e-06,5.665841233595356506e-08,3.963750314510943861e-06,3.018727541524216087e-05,4.541581325223707942e-06,1.316847689659298812e-06,2.668052757016503297e-05
3.903110104643903298e-07,2.348072239680182912e-03,1.596384685158451601e-06,9.994831323632316078e-01,2.928571639561296879e-08,2.987580351885257398e-06,4.519395589766775937e-10,2.026285116359908309e-08,1.203092089019885654e-03,1.475234149693247946e-07
8.023445297057123227e-02,2.304882400389986381e-14,1.772249507781471819e-06,4.185150010364290766e-08,4.154141931417394407e-01,6.935916363829565112e-01,1.932846347722662686e-02,1.100420204198084480e-06,6.257183292619860353e-06,4.040612129109446625e-08
1.671794335990240297e-08,1.506115846670683158e-08,7.003536834123347959e-03,1.024541689291824306e-02,7.543825812070448441e-08,7.195016747884451489e-07,5.107905068039610800e-11,9.995257319126550355e-01,9.129240438678278707e-05,3.632016168413587252e-09
4.071204362090643212e-10,8.357572679797477209e-06,9.999914986653914983e-01,3.725522441998357069e-04,4.560752830039346198e-13,1.285909920435413454e-07,1.092638891847275418e-12,4.223073840264938548e-08,1.632088874433566672e-10,6.936735057054638688e-12
6.800876842291820288e-10,1.646742548369164069e-08,8.572461480365318226e-06,5.479015996977722007e-03,2.920402966100209090e-10,4.821018391651356471e-07,1.493928323527803708e-09,9.994352336045029261e-01,1.135439073057119495e-08,1.166298999751846319e-09
6.344341517234416522e-09,9.990916363916806375e-01,7.714468240884964301e-09,7.771506973688501662e-07,3.825808692426399374e-08,9.336985923433032253e-07,8.209918056552630440e-05,1.110495102257984046e-07,5.725972501890819882e-03,3.123918131208919323e-04
5.837399142994342000e-06,9.910232386628075631e-04,9.908907707840194368e-01,3.647702873770575270e-04,5.572067059190116050e-11,5.809011579037866990e-05,1.670999091933299648e-05,3.596937550318820388e-13,3.950887140563124535e-06,8.394193445715439508e-11
1.312795239708006985e-07,9.990659321521599967e-01,1.012089883986462675e-06,3.089384656009957132e-06,1.858791450852579189e-08,2.760521292617574806e-08,1.092172600814583176e-04,3.535068145027502704e-09,6.706542700908623041e-03,2.786635489519584004e-06
1.958989163290628113e-11,9.996976793015390772e-01,5.754569552384533914e-06,2.623151433748222478e-09,7.557867360901269738e-11,1.803531718823418055e-08,1.853367740603022130e-03,3.250434682528209379e-10,2.133658301427701458e-03,1.153848554676658474e-05
4.123927169157854970e-06,1.329740334328341279e-09,1.867635063557032443e-04,7.770436140038569205e-05,8.866398459908836708e-10,2.145313230321426082e-06,9.276584307679620037e-09,9.999997181690872816e-01,3.895988632886817948e-09,1.257272743173454459e-08
1.075348029801604118e-10,3.041793851023327362e-05,2.483659229560795159e-07,1.240399465466228705e-04,9.992001744056524526e-01,1.723535911163929567e-09,2.043534256117647545e-06,3.959864932900505549e-03,1.614474157317418715e-03,1.024609967814302551e-04
2.343875134721828999e-09,4.864076458461821513e-06,9.998910642609579735e-01,9.041388963864635392e-06,1.023325083610512539e-08,8.685128527349898200e-05,7.432732542152517378e-04,2.707556048630422730e-12,1.408776060578149394e-05,1.129985322051369144e-11
3.275521247297054443e-08,8.290655475775947020e-06,3.863628901298742927e-09,9.999885031494987198e-01,1.443626409036649520e-05,5.074489867796736636e-02,5.490133541273528863e-13,9.680671642858468484e-06,1.073982024043848310e-11,7.022382498894099507e-09
3.356004978109120383e-07,1.407023066908414061e-05,3.838940192205049273e-10,3.997383837662837236e-07,5.816724100377064663e-06,9.978657118529297154e-01,5.177728200870454690e-07,1.620672182403035925e-10,2.153152757239451161e-06,1.422086634007809554e-05
2.403070455338856758e-12,9.998570935423726214e-01,1.837752974904839596e-09,1.115825585320051537e-06,5.833008281414750704e-07,1.263397691017003104e-09,7.483989625270005396e-04,5.131072923993763428e-07,3.946502795835741227e-03,7.464977412253629265e-05
1.551722673117971909e-10,2.262473671271808464e-04,9.994739891993346115e-01,2.685244815478783948e-05,5.120144755948953015e-05,1.818326657388446914e-08,1.105592395874161436e-02,5.170980440957531207e-09,8.821335532972660766e-08,3.618609026424025341e-11
4.191098929518562399e-09,1.628971247175106570e-07,1.620563159631907938e-07,2.733002343937433358e-05,9.999983480207915720e-01,4.658264896467326496e-08,3.061933077497096837e-06,5.139443394393107936e-06,7.851679427807402553e-06,6.303914506415264473e-06
2.769725681635541173e-12,7.804127128577662600e-06,1.680821369398664343e-07,8.781797053604499818e-07,9.999133086102509616e-01,1.734459118991302599e-10,9.974710889297567316e-06,9.037674376260244034e-05,3.227456407637775535e-06,5.373515561751742060e-04
4.228732436131707890e-06,2.655511380401084517e-06,3.621658372222082897e-06,8.114953749222783050e-12,2.282262417767043480e-06,2.035886908156762725e-04,9.999449435285391319e-01,1.195857149318851265e-10,7.460499964463774153e-08,4.407085462504866231e-10
2.907977819860078155e-06,5.277011019018878769e-07,1.147398519361682317e-04,9.909085847054907026e-01,6.216085928286570109e-08,3.847883292461296889e-07,1.442896057441831206e-06,2.185530548175951864e-07,1.400631528992393217e-02,1.066913162242252139e-09
4.803502794682819957e-06,6.306181657430970603e-08,9.600375731858245627e-12,3.697893794775708309e-09,1.548152629036435821e-06,9.999806660480280440e-01,2.540777276673010620e-08,2.538822589406705663e-07,6.901352482893211558e-05,1.629550440912379925e-05
3.037902794961421791e-08,7.544377458170255972e-05,3.226798878112760112e-13,1.789980815670344611e-06,7.794192453164233228e-06,9.999730133150520617e-01,3.842761607747417677e-06,8.588412163020921733e-09,7.139691048000606627e-06,1.514237039097704907e-10
5.692228422800738657e-06,9.156005083344379455e-07,3.573165882159320267e-02,4.866278960657435522e-05,1.908879245987509697e-09,9.095143765362371910e-09,9.679823728811111083e-01,9.488905698204714084e-13,7.595013301059320120e-03,1.168363907114944872e-08
9.951447707050757874e-01,8.541659853885997362e-07,5.961799267493471215e-03,6.510053582912652704e-06,4.909505063851470141e-07,1.090605902770813542e-06,2.157499578086612819e-07,1.771001126795433293e-09,8.713272042628204448e-05,1.531624387177433727e-08
1.473536688083237853e-09,2.181784512492438434e-07,1.802783966931008575e-07,3.907712955762358838e-06,9.999885974111829556e-01,2.430809688867689116e-08,4.258630530242704349e-06,8.182041291510364179e-06,9.488115294927660794e-06,4.816834934879790669e-05
1.593791752909712362e-07,9.999601384812939475e-01,1.319072398748568791e-06,6.337399319492611420e-05,6.926929805207046328e-06,2.545844277841263570e-11,9.863363990559686662e-06,1.517449355159393085e-04,1.118142181700158746e-03,6.232333207502929514e-06
4.620407544362820391e-10,3.911796844972346557e-07,1.852626709157140560e-06,4.289814284607200259e-07,6.635837242386512886e-04,8.008052647827623365e-11,1.743632910039865418e-07,8.285308299861300196e-06,3.495833916577082542e-06,9.998455440258997573e-01
1.088525385052977747e-04,8.310117837875869414e-07,5.907878860447351643e-08,2.113313015092022038e-11,4.976965560836782298e-08,9.999999960511976038e-01,4.552569722347288584e-11,6.208509867092982804e-01,2.220000363081610850e-06,3.932099126981300048e-09
1.686037490411369706e-08,1.846931095116077974e-08,8.944357145582022539e-07,8.174601913191436912e-08,5.205766722992897709e-14,1.905240269337295828e-07,5.609152512999026469e-09,9.999485624244716098e-01,2.044907677321106275e-06,2.390779297191986022e-04
4.258877026129311575e-05,1.055053929246415950e-05,1.047062823828992083e-03,2.332906860886362456e-04,4.927387913351422626e-09,3.847221776966771635e-06,3.091060975720793204e-06,1.224282872534500112e-10,9.998728300605512764e-01,2.143865037439436161e-04
2.257562749785192643e-12,4.118225180443611573e-06,1.796650054479487637e-09,3.982836469305962107e-12,2.613088018053982527e-04,3.346981553161091217e-05,2.479776131874306691e-05,1.079963212414919313e-04,1.500771213148019395e-06,3.277130729610911453e-01
2.383279754535357749e-08,1.099946555815723906e-05,7.848074026096044653e-01,1.331556426999691289e-01,3.994898912407084242e-09,3.002334866363839235e-09,1.558904366696167246e-06,3.622834172522025510e-11,4.937219959561813757e-04,1.287172621422468094e-06
3.568316627472873996e-06,9.859413349469592774e-11,1.721516783680863668e-05,5.392470632862059968e-04,5.014732376303587781e-06,9.433002295210485255e-07,1.159886601455396707e-08,9.990709547665287404e-01,5.003635285625178745e-06,9.274474537887067785e-05
6.794872197107922227e-09,4.765671295815750229e-04,3.528508419054197801e-09,3.553824336810593176e-02,9.999511098650857299e-01,6.342701879511300171e-10,3.363586463087039828e-06,1.506965036082388463e-04,9.062025658597751829e-05,1.057238957051362453e-05
1.959155931164439359e-04,8.773551246338417526e-07,5.425722105228641246e-08,6.778363152188507379e-02,5.966161092331425664e-01,1.054045472474750662e-08,5.783803054047189640e-01,3.242153648064639919e-08,3.384070140247713117e-07,1.780387259919650808e-07
8.958909373372632614e-11,2.503096379993734204e-08,7.981710576929215042e-06,1.962587832452385445e-06,9.998471662611331245e-01,1.472931163266504721e-08,2.237513723619219289e-06,2.106110896200596220e-06,2.972291092674868532e-05,4.340506986701131984e-04
3.163625820629542988e-07,1.929928397060951729e-07,3.644583605725476351e-07,9.999344692050553540e-01,1.806524638906800329e-07,1.541039005027798722e-04,1.528977511884346587e-12,1.041053799757910984e-06,1.062919722461892942e-05,3.525196296896203896e-06
9.999786133503960617e-01,4.781751310526460961e-09,1.956656430742220633e-06,8.867913385536750220e-08,1.613187876832690978e-08,7.750125220851389546e-05,1.439740389551545869e-04,5.695198121053186870e-08,3.896613212619293906e-06,6.288111987140685031e-08
2.827422991798192491e-05,7.853196943999425033e-09,2.425717209741682357e-06,3.796740026999452434e-06,1.014241914880732574e-11,3.532310715557537047e-06,5.783623915262031480e-09,9.999372784655657931e-01,6.438507611575797787e-06,3.796155930277729484e-07
9.992936319514116317e-01,5.044487166362156532e-07,1.887527103893283878e-05,1.410934125801394948e-06,4.132969497266089218e-07,6.919514426155727021e-06,3.457181177846764612e-05,1.568014252385400451e-09,5.984302292771031097e-06,3.427690390284067317e-07
4.853724686246092989e-08,7.293239066851439701e-10,9.994933240416936648e-01,3.408918299869177077e-02,3.844252266662787337e-13,9.866738918675547289e-09,1.756445464936499934e-12,1.162659738980661115e-07,1.217435338557476586e-11,1.094091735327832142e-11
1.884183510482276038e-08,1.808429600745777708e-07,3.819981896911286994e-07,1.919407542738292292e-05,1.414346981957185947e-04,1.168824195495185548e-09,9.438623248155400991e-08,3.295343905437961296e-02,3.373463271883844154e-03,9.860217537713235059e-01
6.778303268813674213e-08,9.993284581428130142e-01,2.053784198432450149e-09,4.674281318538305394e-07,9.026700319279659154e-08,1.666534746848726688e-06,1.606200847233255405e-04,1.018206608056224526e-07,6.549655634684447940e-03,2.324190959638953980e-04
1.201905853243397656e-07,7.746852491489187816e-05,6.748317981139082455e-05,4.646240267044779391e-06,5.622669004124674543e-07,2.584923509249198322e-07,1.232983146731817286e-08,9.999788680266400442e-01,8.859425182291200942e-06,5.277362816272752338e-08
9.677494857426582369e-10,1.309281245384579222e-03,1.065548879101603770e-09,9.956857524646065549e-01,4.382411238099928609e-09,6.280474213414338584e-03,5.394681133644105694e-12,2.921525741394210925e-08,3.846896657854371061e-04,2.599705906788798680e-08
4.890384498985430107e-10,2.042881934724603613e-07,9.998214035277613876e-01,2.740471948520581272e-04,3.264611907388707505e-11,9.065344029162628415e-07,1.977635414221142197e-09,3.224341007786809968e-04,5.510049365657040786e-08,9.325561759206751428e-06
4.305763470261235732e-07,6.548050264462374826e-05,3.486050382344514313e-06,1.401232887168233710e-04,3.367266322344737110e-03,1.503512199539497272e-10,8.063925594701495301e-08,1.079553224150144242e-04,8.022844750914437731e-03,9.899857915737465541e-01
1.655331791156370831e-06,4.675624045631494658e-09,9.612260843734817819e-06,4.911544315706656250e-08,1.104368780649421284e-09,1.499917477698919555e-07,1.890420840876689886e-08,9.993869748247278251e-01,1.693007414287962809e-02,5.128794570975215970e-05
5.248467490097142733e-05,2.262653658551828852e-09,4.045659081332089622e-07,1.002669864503965043e-07,3.096418205841828971e-07,3.041255613861793692e-07,3.570284136986271916e-07,9.953260446948691831e-01,1.812561474018940890e-09,3.834865053287533476e-03
1.867042006671619828e-06,1.589582285596361806e-06,2.792348252210149773e-06,1.660868932153160584e-11,3.604736469169683016e-03,1.357815621703255835e-04,9.992448926460476555e-01,2.248196290690854959e-11,8.194260380171615232e-08,1.460841370228001619e-07
5.597035878027793553e-06,1.682905689856788273e-05,9.999993629710580700e-01,1.725418563859662174e-05,8.488229729250310698e-11,2.327420847595554472e-10,9.465549370463150975e-09,6.435869982254793889e-11,3.496245419685074625e-07,3.613529438742496477e-09
1.526971826441510022e-06,3.988164245457748455e-06,2.498622997338916631e-08,7.745602782079253842e-07,2.072257190850968725e-08,1.606004563328513989e-08,1.722738812270210721e-07,9.999516995877743009e-01,1.184097452348509533e-08,1.067849480889288764e-06
6.538525923746745004e-04,4.222731717932479933e-06,1.947108136817897222e-07,8.262432720541727088e-03,1.617498906807334500e-03,1.334921316072235206e-04,3.553286448652315931e-08,1.382187837606984081e-07,9.970876723918158380e-01,1.250489965460380884e-06
4.581746926490416587e-09,2.574250059673129316e-07,1.018923092000005123e-07,3.828288808739084846e-05,9.999989898594857651e-01,3.639308732540692207e-08,3.483588816679716485e-06,7.582150188947752950e-06,6.784190830778161727e-06,3.932690762166113964e-06
4.935528835245498206e-06,1.654776990441952025e-07,3.661991609319320195e-07,1.437764820936798633e-06,7.700779523089408215e-08,2.960202954616910950e-08,4.676470330407980227e-08,9.998669080483471028e-01,1.523423696016381126e-03,1.108332430425800021e-06
2.405076765524254308e-05,1.718052223386916193e-04,1.064368802738748920e-08,7.067712195223346816e-01,2.312755181616196146e-03,3.546299603484370471e-06,1.764657041195982309e-05,4.240136557706961452e-06,1.843157830979615412e-03,1.543663416031559918e-11
7.146717074520997522e-05,4.160499025086822071e-08,3.517204015451981069e-04,9.404875649120544295e-08,3.088409185017926403e-04,1.687505829004496433e-07,9.981909236468010649e-01,1.535890106560164752e-12,3.976211302968995096e-10,4.765545369906189076e-08
3.120380430385970524e-10,9.998930225601971866e-01,2.517997305872596208e-05,1.142215579141804880e-06,3.847464509340000627e-06,1.875058651732181066e-11,1.175288023584602831e-03,1.978398439386742892e-06,3.258110007130003119e-04,2.872042332043607377e-09
3.823927635688590578e-07,1.913451282491259782e-05,9.214382753085995538e-08,9.999944758488698016e-01,5.754395140279913952e-09,2.233928946333708961e-05,1.429608035529530414e-11,2.043718027514988226e-07,3.221619094682213691e-06,1.500125268652148163e-08
1.769626882971921447e-08,3.448274455151258340e-06,2.243164640944087483e-04,9.359274957395833563e-12,6.753580018909137569e-06,2.854494004552186924e-07,9.999716662596267458e-01,1.516066858926718623e-15,3.746111437498557978e-06,1.427282237785564687e-07
1.358412290718907985e-07,2.523972765200178542e-06,3.504728361336942929e-04,7.601079150489140901e-07,1.893780244859882833e-01,4.076338548798105372e-08,1.059566665322049289e-07,2.464854360010543342e-03,7.758913595686911524e-02,2.618996830468079962e-01
1.510148597151950881e-06,3.221003690098971518e-03,4.042409190665529604e-12,9.998631351749008855e-01,6.691361619213177819e-08,3.776731895429205578e-04,4.677578337938159546e-12,5.878218585653094536e-08,1.003997258643870027e-06,4.824980106059897099e-06
4.703139737362351846e-09,9.983919065432658169e-01,9.124631356831021044e-09,3.307075877073852290e-07,9.964445571704593765e-05,1.968485313854361329e-06,4.561390796096084256e-03,3.579786677567885899e-07,2.343265213349364495e-02,7.427812650519098261e-08
5.864327549367736051e-12,4.616005675170704457e-05,3.140214600379257217e-11,9.220520266553806837e-10,9.999612323970303862e-01,3.293755475884607300e-07,2.618851539329536057e-03,3.161214238478736189e-04,2.960297074138705912e-06,2.748626479235364973e-05
3.672078008167735827e-09,9.705145571972629837e-01,3.188013127746933175e-12,1.069243981485398917e-03,1.661945975448687738e-08,2.060369899897718661e-09,1.319096650046671076e-03,9.380877108944059408e-09,2.858851015357033280e-03,2.455849549487167105e-03
1.536492102459744726e-07,2.571275308966888380e-08,6.262480099669697799e-06,1.655458310006817748e-04,2.409537867358615082e-10,4.942269250954233056e-08,5.964691935298589498e-09,9.978367295880766763e-01,1.251688897347240717e-02,7.701812293745308614e-04
5.841938392420425078e-06,2.470237609502113946e-04,5.181183785623230606e-08,1.896598839920957675e-12,1.481359622487265844e-07,1.067921446756325277e-01,9.998802626155377515e-01,1.339608694521385250e-10,4.158432006390384064e-05,2.387968630078239784e-13
1.598191200808520296e-08,9.356128719477825237e-07,3.577846523623335529e-06,6.579858436212893145e-06,2.445601017894455482e-05,5.724217126133888091e-11,4.619556691897741331e-07,8.035196824494144870e-05,4.674747535005301222e-05,9.998982237743814228e-01
4.338784084453541611e-07,1.045884124428758704e-07,1.963962905880057772e-02,1.401963103226065651e-06,3.670736289639396893e-07,1.270873376900360207e-09,9.954548425403464407e-01,1.724446647651218099e-13,4.405941095582137078e-06,3.960926419303597644e-06
9.999659639352798113e-01,8.208000588340528587e-09,2.881296518993226302e-06,1.254725473059382147e-07,2.672675607732822850e-08,5.546777029871699294e-05,1.088508760840925900e-04,3.626542451984600062e-08,4.421128990619792887e-06,7.544075615732232310e-08
9.666102851823883481e-08,3.045818293816032277e-06,1.220912805210530763e-09,1.168133092594558377e-07,2.327868015159035411e-06,9.990286882344990849e-01,1.676163030712128045e-09,3.558875469586468322e-09,3.690110783529633670e-04,4.198733801025188465e-05
1.971165169831730907e-09,9.515184098948421617e-06,1.740907842320311342e-08,2.935942161510057057e-06,9.999978685309162119e-01,6.465653863897694259e-11,2.569037664440397977e-06,6.556424147317744307e-05,4.764150788277638078e-07,2.146433479211726372e-05
8.180035103152844298e-09,5.718141223596596524e-09,1.251807591610126976e-09,1.631474850629113479e-05,1.218226411983691073e-03,1.324419127297215767e-02,1.319972835733268375e-09,1.918343014250801253e-07,1.938371433318755487e-09,9.609988230451919078e-01
4.592274185984147759e-11,5.126548460023688113e-06,5.214319157613940016e-08,2.930871438844587514e-05,3.276258772809596907e-04,2.230798984749118722e-09,9.266148502524074054e-10,4.630146309329000934e-07,2.195585861513466836e-08,9.999722435000809595e-01
1.309590851940124583e-03,6.723840807457080271e-08,8.594247696974456341e-01,2.056417979642057303e-01,3.692958408986262556e-08,5.121537027634277330e-12,7.289102018484235319e-07,4.196394702599941566e-08,7.335602070465984806e-07,5.923672605087745355e-11
6.809700492468988297e-05,9.994879623560772863e-01,4.810020355152451470e-06,6.982711453374707060e-06,1.528593565815698148e-06,1.059889959742179937e-07,4.878513793257219174e-05,6.038941942153477242e-09,1.386752736737189911e-03,6.943489351807118713e-10
1.221443890405577395e-11,1.252653666527201218e-04,1.317981224376331975e-11,4.203385083946928174e-09,1.590221728722197511e-02,1.016347127981868045e-07,6.319156354912624065e-06,1.761912680024494370e-04,7.845024489919293445e-08,9.571758518995294729e-01
9.941071509003583803e-09,1.979034260350122695e-09,1.781664544253736882e-04,3.138888213937038504e-07,9.994672768361598791e-01,6.154409450725696180e-09,3.562361058894022905e-04,3.265582701163155434e-06,7.758459183334533312e-07,2.712605064098007595e-04
6.155877468126561523e-03,7.267787232690696626e-05,1.165669408954126737e-05,7.873740977620490803e-04,4.459631462910148662e-08,2.741945434297340644e-05,4.751616523428337223e-06,3.125707212793826645e-10,9.998542551021394331e-01,3.332870966430742746e-06
1.454831218569152785e-09,1.016652514699254594e-04,4.156631743527904326e-04,3.188842088378468281e-05,2.762122529500447793e-08,1.071060551376008881e-06,2.088076458679333245e-10,9.992417441211348672e-01,3.508102176012523488e-04,2.004006516752109110e-04
1.339825736783783665e-07,4.474413169485554065e-02,8.775456382500065373e-11,9.998879014137532772e-01,2.214403231307463746e-07,1.552148337533002952e-04,9.007152499419128848e-13,5.337701738149088827e-11,1.855491902022515403e-04,1.104372605812058237e-04
7.998135398452259287e-10,1.376526109112242902e-06,3.657247635992773019e-06,7.830040283987165769e-07,1.141053078444456741e-04,1.579743153146541425e-11,3.848323730363374133e-07,1.035133174648449868e-05,1.807161596671643191e-05,9.999489550154767592e-01
3.760387251538830802e-10,9.456949771794312192e-06,1.215819242823500956e-01,6.406582427016199006e-05,1.144835802188746917e-10,1.633925360026829739e-07,1.277958256843713705e-10,9.999818100493974571e-01,3.954444435743440003e-07,2.189270682446281862e-06
1.638689834419924337e-09,2.250497091850498819e-07,2.802522184248775402e-08,1.015383039829378965e-10,8.741992871416291999e-01,1.229124733266615320e-06,4.749438511675727753e-03,5.115829712893344387e-05,3.488566018602122032e-04,8.985483697280813656e-03
